id,base_id,selected_names,selected_from_names,selected_categories,selected_from_categories,selected_websites,selected_from_websites,selected_phones,selected_from_phones,selected_addresses,selected_from_addresses,selected_emails,selected_from_emails,selected_socials,selected_from_socials
1407374886990716,1407374889128899,"{""primary"":""The Kincaid at Legacy""}",current,"{""primary"":""rental_services"",""alternate"":[""apartments"",""real_estate_service""]}",current,"[""https://www.thekincaidlegacyplano.com/""]",base,"[""8442923296""]",base,"[{""freeform"":""7200 Dallas Pkwy"",""locality"":""Plano"",""region"":""TX"",""country"":""US"",""postcode"":""75024""}]",current,,current,,base
08f29a5498484496037471212e5b1e6b,1407374886675280,"{""primary"":""San Sebastian""}",current,"{""primary"":""accommodation"",""alternate"":[""landmark_and_historical_building"",""property_management""]}",current,"[""https://livesansebastian.com/""]",base,"[""+19495583892""]",current,"[{""freeform"":""24299 Paseo de Valencia"",""locality"":""Laguna Woods"",""postcode"":""92637-3117"",""region"":""CA"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/126197374122376""]",current
08f2759aca54d76903b5f8c9dca36d19,562949963519574,"{""primary"":""Joseph Perkins, D.O.""}",current,"{""primary"":""sports_medicine"",""alternate"":[""doctor"",""health_and_medical""]}",current,"[""https://www.northshore.org/apps/findadoctor/physicians/joseph-anthony-perkins""]",base,"[""8478667846""]",base,"[{""freeform"":""2180 Pfingsten Rd Ste 3100"",""locality"":""Glenview"",""postcode"":""60026"",""region"":""IL"",""country"":""US""}]",current,,current,,base
562949960007229,844424932283258,"{""primary"":""The Bristol Hotel""}",current,"{""primary"":""resort"",""alternate"":[""hotel""]}",current,"[""https://www.bristolhotelva.com/""]",base,"[""2766963535""]",base,"[{""freeform"":""510 Birthplace Of Country Music Way"",""locality"":""Bristol"",""region"":""VA"",""country"":""US"",""postcode"":""24201""}]",base,,current,,base
08f44aeb866480e903682149449f77ac,1407374891210304,"{""primary"":""Kendra Scott""}",current,"{""primary"":""jewelry_store"",""alternate"":[""shopping"",""retail""]}",current,"[""https://www.kendrascott.com/stores/fl/palm-beach-gardens/265066""]",base,"[""+15616936592""]",current,"[{""freeform"":""Gardens Mall, G-119 Pga Boulevard 3101"",""locality"":""Palm Beach Gardens"",""region"":""FL"",""country"":""US"",""postcode"":""33410""}]",base,,current,"[""https://www.facebook.com/335828220175680""]",current
08f26e51040a94ee0300548c32b817b1,562949962901747,"{""primary"":""CVS Pharmacy""}",current,"{""primary"":""medical_supply"",""alternate"":[""pharmacy"",""shopping""]}",current,"[""http://locations.cvsrx.com/ks/topeka/-topeka-ks-10244.html""]",base,"[""+17852731106""]",current,"[{""freeform"":""3901 SW 21st St"",""locality"":""Topeka"",""postcode"":""66604-3356"",""region"":""KS"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/1850262608392745""]",current
281474978186548,281474979600675,"{""primary"":""FZG Computerservice""}",current,"{""primary"":""computer_store"",""alternate"":[""electronics"",""it_service_and_computer_repair"",""retail""]}",current,"[""http://www.fzgcomputerservice.de/""]",base,"[""034949289300""]",base,"[{""freeform"":""Heinrich-Heine-Str. 9"",""locality"":""Bitterfeld-Wolfen"",""region"":""Sachsen-Anhalt"",""country"":""DE"",""postcode"":""06766""}]",current,,current,,base
08f26c86642125b4031326f6a64ebbd6,281474978078859,"{""primary"":""Shred Nations""}",current,"{""primary"":""shredding_services"",""alternate"":[""professional_services""]}",current,"[""https://www.shrednations.com/tx/ups-store-75254/""]",base,"[""+12143068714""]",current,"[{""freeform"":""14902 Preston Rd 404"",""locality"":""Dallas"",""region"":""TX"",""country"":""US"",""postcode"":""75254""}]",base,,current,"[""https://www.facebook.com/223732971488267""]",current
1125899908351517,562949961705252,"{""primary"":""Wellstar Radiation Oncology""}",current,"{""primary"":""oncologist"",""alternate"":[""doctor"",""medical_center"",""public_health_clinic"",""health_and_medical""]}",current,"[""https://www.wellstar.org/locations/medical-practice/radiation-oncology-hiram-148-bill-carruth-parkway-suite-ll30?utm_medium=listing&utm_source=bing&utm_content=Wellstar_Radiation_Oncology""]",base,"[""4706448140""]",base,"[{""freeform"":""148 Bill Carruth Pkwy Ste Ll30"",""locality"":""Hiram"",""region"":""GA"",""country"":""US"",""postcode"":""30141""}]",current,,current,,base
08f44d0b21db402403ebbb87ae0839ba,1970324839897929,"{""primary"":""Tammy Medlin""}",base,"{""primary"":""doctor"",""alternate"":[""health_and_medical""]}",current,"[""https://ladysislandmedical.com/""]",base,"[""8433790367""]",base,"[{""freeform"":""97 Sea Island Pkwy Ste 203"",""locality"":""Beaufort"",""region"":""SC"",""country"":""US"",""postcode"":""29907""}]",base,,current,,base
2251799818555093,844424932256941,"{""primary"":""Service King Collision Repair of South Ft Worth""}",base,"{""primary"":""brake_service_and_repair"",""alternate"":[""auto_body_shop"",""automotive""]}",current,"[""http://www.serviceking.com/locations/service-king-south-ft-worth""]",base,"[""8172937300""]",base,"[{""freeform"":""9601 South Fwy"",""locality"":""Fort Worth"",""region"":""TX"",""country"":""US"",""postcode"":""76140""}]",current,,current,,base
08f26c80c458a69603342e20e86d7561,1125899912956834,"{""primary"":""SPENGA Prosper""}",current,"{""primary"":""gym"",""alternate"":[""cycling_classes"",""active_life""]}",current,"[""https://prospertx.spenga.com/""]",base,"[""2143474723""]",base,"[{""freeform"":""900 S Preston Rd Ste 30"",""locality"":""Prosper"",""region"":""TX"",""country"":""US"",""postcode"":""75078""}]",base,,current,,base
08f1f830f49208e3032af3d05c24923a,562949965420551,"{""primary"":""blütenhandwerk""}",current,"{""primary"":""florist"",""alternate"":[""organic_grocery_store"",""retail""]}",base,"[""http://www.blueten-handwerk.ch/""]",base,"[""+41629623722""]",current,"[{""freeform"":""Stadthausstrasse 8"",""locality"":""Huttwil"",""postcode"":""4950"",""region"":""BE"",""country"":""CH""}]",current,,current,"[""https://www.facebook.com/100171451730926""]",current
08f48985149b118b03d1267c20902c8b,562949965310773,"{""primary"":""Ecuadorian Chocolate Factory""}",current,"{""primary"":""chocolatier"",""alternate"":[""candy_store"",""desserts""]}",current,"[""https://theecuadorianchocolate.com/""]",base,"[""+17378029651""]",current,"[{""freeform"":""251 N Bell Blvd Ste 110"",""locality"":""Cedar Park"",""region"":""TX"",""country"":""US"",""postcode"":""78613""}]",base,,current,"[""https://www.facebook.com/228457444649970""]",current
1125899913126469,1970324838442673,"{""primary"":""SKH Locksmiths""}",base,"{""primary"":""key_and_locksmith""}",base,"[""http://skhlocksmiths.com/""]",base,"[""2154429191""]",base,"[{""freeform"":""469 Lincoln Ave"",""locality"":""Hatboro"",""region"":""PA"",""country"":""US"",""postcode"":""19040""}]",current,,current,,base
08f3f623a4116d4903fe879fe705b16c,08f3f623a4ceb80303013d8aefd1a964,"{""primary"":""Bitez Mandalina Şenliği""}",base,"{""primary"":""event_planning"",""alternate"":[""fast_food_restaurant""]}",current,,base,,base,"[{""freeform"":""Bitez Belediyesi Eski Kademe"",""postcode"":""48400"",""country"":""TR""}]",current,,current,"[""https://www.facebook.com/451928258962065""]",base
08f2a845462cab2e03f8a9075a562e04,1125899911662556,"{""primary"":""Strother Brothers Auto Care""}",current,"{""primary"":""automotive_repair"",""alternate"":[""professional_services"",""auto_body_shop""]}",current,"[""https://linktr.ee/StrotherBrothersAutoCare""]",base,"[""+17246251414""]",current,"[{""freeform"":""6046 Valencia Rd"",""locality"":""Valencia"",""postcode"":""16059-8910"",""region"":""PA"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/102139735458323""]",current
08f29a1baeb2832203e9d467f859f591,1970324837157532,"{""primary"":""Home Instead Senior Care""}",base,"{""primary"":""home_health_care"",""alternate"":[""retirement_home"",""health_and_medical""]}",current,"[""http://www.homeinstead.com/156""]",base,"[""+18058348742""]",current,"[{""freeform"":""6593 Collins Dr Ste D-10"",""locality"":""Moorpark"",""region"":""CA"",""country"":""US"",""postcode"":""93021""}]",base,,current,"[""https://www.facebook.com/128351630528919""]",current
1407374890969242,844424934936094,"{""primary"":""IM Immobilien""}",base,"{""primary"":""real_estate_agent""}",base,"[""http://im-immobilien.eu/""]",base,"[""017643507169""]",base,"[{""freeform"":""Gerdensiek 8"",""locality"":""Bad Essen"",""region"":""Lower Saxony"",""country"":""DE"",""postcode"":""49152""}]",base,,current,,base
08f2ad682055ca30031a560f16b833f7,562949956479298,"{""primary"":""BP""}",base,"{""primary"":""gas_station"",""alternate"":[""automotive""]}",current,"[""https://www.bp.com/en_us/bp-us.html""]",base,"[""9195508487""]",base,"[{""freeform"":""11928 Us Hwy 70 W"",""locality"":""Clayton"",""region"":""NC"",""country"":""US"",""postcode"":""27520""}]",base,,current,,base
08f1f8eadc596c5a0319a1d657ac47cf,281474980495873,"{""primary"":""Markus Fink GmbH""}",current,"{""primary"":""car_dealer"",""alternate"":[""automotive_dealer""]}",current,"[""http://www.markusfink.at/""]",base,"[""+4355138640""]",current,"[{""freeform"":""Ladau 273"",""locality"":""Krumbach"",""postcode"":""6942"",""country"":""AT""}]",current,,current,"[""https://www.facebook.com/100706458525511""]",current
08f1f88243665d18033b4f1690be86cc,562949959799250,"{""primary"":""KINI Bike World - KTM KINI GmbH""}",base,"{""primary"":""motorsports_store"",""alternate"":[""motorcycle_repair"",""clothing_store""]}",current,"[""https://www.kinibikeworld.at/""]",base,"[""+43524499870""]",current,"[{""freeform"":""Larchwald 360"",""locality"":""Wiesing"",""region"":""Tyrol"",""country"":""AT"",""postcode"":""6210""}]",base,,current,"[""https://www.facebook.com/177685235736210""]",current
08f2b99319ba884303b7c209761f4881,1407374884932188,"{""primary"":""China Garden Kitchen""}",current,"{""primary"":""chinese_restaurant"",""alternate"":[""restaurant"",""asian_restaurant""]}",current,"[""http://www.rochesterchinagarden.com/""]",base,"[""+15854820870""]",current,"[{""freeform"":""268 N Winton Rd"",""locality"":""Rochester"",""region"":""NY"",""country"":""US"",""postcode"":""14610""}]",base,,current,"[""https://www.facebook.com/111834042187204""]",current
08f2a122b34060f1033f6a3fcca4ddb0,1125899907901154,"{""primary"":""Target Richland Twp""}",base,"{""primary"":""department_store"",""alternate"":[""shopping"",""retail""]}",current,"[""""]",base,"[""+12155292720""]",current,"[{""freeform"":""610 N West End Blvd"",""locality"":""Quakertown"",""postcode"":""18951-4100"",""region"":""PA"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/353639738086353""]",current
08f44c172aba3061037c50a9d048d1eb,562949966622320,"{""primary"":""Roto-Rooter Plumbing & Water Cleanup of Loganville""}",base,"{""primary"":""plumbing"",""alternate"":[""construction_services"",""home_service""]}",current,"[""https://www.rotorooter.com/loganvillega/?utm_source=Bing&utm_medium=organic&utm_campaign=local&utm_content=website""]",base,"[""+17706251194""]",current,"[{""freeform"":""150 Athens Highway Ste 500"",""locality"":""Loganville"",""region"":""GA"",""country"":""US"",""postcode"":""30052""}]",base,,current,"[""https://www.facebook.com/123434273989808""]",current
08f61ab71132610d03372ca4b1fb884a,1970324841465127,"{""primary"":""Poorvika Mobiles Cuddalore - Opp to Bus Stand""}",base,"{""primary"":""mobile_phone_store"",""alternate"":[""electronics"",""shopping""]}",current,"[""https://www.poorvika.com/""]",base,"[""+914443666666""]",current,"[{""freeform"":""No.75, Lawrence Road, Opposite to Bus Stand, Muthaiya Nagar, Thirupapuliyur"",""locality"":""Cuddalore"",""region"":""Tamil Nadu"",""country"":""IN"",""postcode"":""607002""}]",base,,current,"[""https://www.facebook.com/339523126452677""]",current
08f27592c10d2d650338beb892e9fd00,1407374883757705,"{""primary"":""HYATT house Chicago/Naperville/Warrenville""}",current,"{""primary"":""hotel"",""alternate"":[""accommodation"",""bar""]}",current,"[""http://chicagowarrenville.house.hyatt.com/en/hotel/home.html?src=agn_mls_hh_lclb_blocal_chixw""]",base,"[""+16308362960""]",current,"[{""freeform"":""27554 Maecliff Dr"",""locality"":""Warrenville"",""region"":""IL"",""country"":""US"",""postcode"":""60555""}]",base,,current,"[""https://www.facebook.com/236463829716577""]",current
08f2a9396326e44303a5099d3abe75d9,1970324842083462,"{""primary"":""truenorth""}",current,"{""primary"":""convenience_store"",""alternate"":[""gas_station"",""liquor_store""]}",current,"[""https://www.truenorthstores.com/?utm_source=GMB&utm_medium=Yext&y_source=1_MTUxMjk0NjEtNzE1LWxvY2F0aW9uLndlYnNpdGU=""]",base,"[""+19373833810""]",current,"[{""freeform"":""5737 N US Highway 68"",""locality"":""Wilmington"",""postcode"":""45177-8308"",""region"":""OH"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/613348805504514""]",current
08f1f91ac245659b038927a04bb21a00,281474980816525,"{""primary"":""Victoria Coiffure Florissant""}",base,"{""primary"":""beauty_product_supplier"",""alternate"":[""hair_salon"",""business_equipment_and_supply""]}",current,"[""https://florissant-coiffure.ch/""]",base,"[""0223474540""]",base,"[{""freeform"":""Route de Florissant 62"",""locality"":""Genève"",""postcode"":""1206"",""region"":""Geneva"",""country"":""CH""}]",current,,current,,base
1970324838543680,562949957458210,"{""primary"":""Bargain Tree Service""}",current,"{""primary"":""christmas_trees"",""alternate"":[""tree_services"",""online_shop"",""landscaping"",""retail""]}",current,"[""https://www.bargaintreeservice.net/""]",base,"[""3156723398""]",base,"[{""freeform"":""2811 Warners Rd"",""locality"":""Warners"",""region"":""NY"",""country"":""US"",""postcode"":""13164""}]",current,,current,,base
1125899909801843,1970324840379037,"{""primary"":""Cornerstone Inspections""}",current,"{""primary"":""inspection_services""}",base,"[""https://trustcornerstone.com/""]",base,"[""3522371819""]",base,"[{""freeform"":""2100 SE 17th St Ste 110"",""locality"":""Ocala"",""region"":""FL"",""country"":""US"",""postcode"":""34471""}]",current,,current,,base
1407374890375385,1688849863462809,"{""primary"":""Hungry Howie's Pizza""}",current,"{""primary"":""pizza_delivery_service"",""alternate"":[""food_delivery_service"",""pizza_restaurant"",""food"",""restaurant""]}",current,"[""http://www.hungryhowies.com/store/hungry-howies-02316""]",base,"[""2053332633""]",base,"[{""freeform"":""1844 Mcfarland Blvd"",""locality"":""Northport"",""region"":""AL"",""country"":""US"",""postcode"":""35476""}]",current,,current,,base
08f1f8c261c63d18034bc43e16fabed6,562949965872426,"{""primary"":""Friseursalon Meisterfriseur Soul""}",current,"{""primary"":""hair_salon"",""alternate"":[""beauty_salon"",""beauty_and_spa""]}",current,"[""http://www.meisterfriseur-soul.de/""]",base,"[""+4982144945330""]",current,"[{""freeform"":""Haunstetterstr. 258"",""locality"":""Augsburg"",""region"":""Bavaria"",""country"":""DE"",""postcode"":""86179""}]",base,,current,"[""https://www.facebook.com/695098571330981""]",current
844424933664824,844424934717048,"{""primary"":""Gruppo Bossoni Fiat Professional""}",base,"{""primary"":""automotive""}",base,"[""""]",base,"[""037253551""]",base,"[{""freeform"":""Via Castelleone 136"",""locality"":""Cremona"",""region"":""CR"",""country"":""IT"",""postcode"":""26100""}]",base,,current,,base
1970324838900665,281474979355028,"{""primary"":""Jimmy John's""}",current,"{""primary"":""fast_food_restaurant"",""alternate"":[""sandwich_shop"",""delicatessen"",""restaurant""]}",current,"[""https://locations.jimmyjohns.com/nm/albuquerque/sandwiches-1934.html""]",base,"[""5052439999""]",base,"[{""freeform"":""301 Central Ave NW Ste. 305"",""locality"":""Albuquerque"",""region"":""NM"",""country"":""US"",""postcode"":""87102""}]",current,,current,,base
08f48ebb4851970903f9e70e6c491185,1407374886832278,"{""primary"":""Indigo Apartments""}",base,"{""primary"":""accommodation"",""alternate"":[""landmark_and_historical_building"",""real_estate""]}",current,"[""http://www.liveatindigo.com/""]",base,"[""+14807053230""]",current,"[{""freeform"":""16160 S 50th St"",""locality"":""Phoenix"",""postcode"":""85048-0447"",""region"":""AZ"",""country"":""US""}]",current,,current,"[""https://www.facebook.com/353329834853141""]",current
